MDVP:Fo(Hz),MDVP:Fhi(Hz),MDVP:Flo(Hz),MDVP:Jitter(%),MDVP:Jitter(Abs),MDVP:RAP,MDVP:PPQ,Jitter:DDP,MDVP:Shimmer,MDVP:Shimmer(dB),Shimmer:APQ3,Shimmer:APQ5,MDVP:APQ,Shimmer:DDA,NHR,HNR,RPDE,DFA,spread1,spread2,D2,PPE
0.8051067924259343,0.4454559931396932,0.09373046609721161,0.19169329073482427,0.6666666666666667,0.7149758454106281,0.37433155080213915,0.10950080515297905,0.6114180478821363,0.3593685428547814,0.15444015444015444,0.6888586956521738,0.6692426584234931,0.5931876606683805,0.1293627921869997,0.5021877606557225,0.716967680608365,0.9728759473474271,0.9392630295771935,0.5630012936610607,0.9522858644245928,0.2775726811259806
0.46844708488750575,0.6813393234828896,0.41312258042246136,0.18210862619808307,0.6666666666666667,0.8792270531400966,0.08021390374331551,0.020933977455716585,0.5395948434622467,0.7836184808661872,1.0,0.04755434782608695,0.786707882534776,0.8444730077120822,0.48094780659622166,0.426871944940192,0.11858365019011408,0.9078579976067012,0.3320644154066596,0.8204398447606727,0.08481345244351025,0.2722658052607291
0.11691483927680503,0.3201679524255497,0.9393375000656602,0.2875399361022364,0.33333333333333337,0.3526570048309179,0.5882352941176472,0.5877616747181965,0.17034990791896867,0.4103644929333003,0.6254826254826255,0.027173913043478264,0.5981452859350851,0.49550128534704374,0.553314121037464,0.5670796773577258,0.8329372623574146,0.7614678899082566,0.18988857760003422,0.5379042690815006,0.022122963741460867,0.3964005537609598
0.9517748746762966,0.7734356097328134,0.8166880406177611,0.44728434504792325,1.0,0.9951690821256038,0.7593582887700536,0.605475040257649,0.08931860036832413,0.3216794776427804,0.04247104247104247,0.7364130434782609,0.7990726429675427,0.4055269922879178,0.008645533141210377,0.07180701108558597,0.6834600760456274,0.6904666932588752,0.30920250646934283,0.5790426908150065,0.8589069889647925,0.6416705122288879
0.7088072568957735,0.8080358832891946,0.31808191238456,0.8977635782747604,0.33333333333333337,0.9710144927536232,0.6417112299465242,0.3526570048309179,0.24677716390423574,0.915282254731796,0.6177606177606177,0.27445652173913043,0.32225656877897996,0.16452442159383032,0.8405379442843421,0.0829485142332586,0.17347908745247154,0.854008775428799,0.2891635834812549,0.15058214747736093,0.2524435102469786,0.9734656206737423
0.8953242676581694,0.24018974476300833,0.8470147881727635,0.29073482428115016,0.33333333333333337,0.2608695652173913,0.8128342245989306,0.5603864734299517,0.0985267034990792,0.7981651376146789,0.8667953667953668,0.5461956521739131,0.250386398763524,0.10282776349614396,0.9740634005763689,0.9484163781494201,0.6314163498098861,0.7231751096928599,0.5435103402553519,0.33221216041397156,0.068260641093011,0.3721735117674205
0.2513467843481979,0.6875182082880013,0.9979799177409299,0.7252396166134185,1.0,0.30434782608695654,0.10695187165775402,0.5893719806763286,0.7651933701657457,0.476320357054302,0.1640926640926641,0.389945652173913,0.7789799072642969,0.44858611825192807,0.7880243355747679,0.6779029184121379,0.5950570342205322,0.15875548464299938,0.4288586154537094,0.7513583441138422,0.08124014713610093,0.4806183664051685
0.3250056425364093,0.0589014456351956,0.873186559699359,0.051118210862619806,0.33333333333333337,0.05314009661835748,0.983957219251337,0.011272141706924312,0.1832412523020258,0.22423340771964625,0.277992277992278,0.06657608695652174,0.492272024729521,0.5019280205655527,0.1591418507845021,0.6592452109243581,0.9194391634980991,0.26565616274431586,0.7350670459162941,0.19353169469598963,0.4486600105097215,0.330179972311952
0.9628015787222923,0.43770790367260143,0.8544437682488394,0.7571884984025559,0.9449378386060783,0.47826086956521746,0.9946524064171123,0.7246376811594203,0.6086556169429097,0.36110422348954463,0.972972972972973,0.7133152173913044,0.22333848531684702,0.2397172236503856,0.48447006083893696,0.010656887368769305,0.9187262357414449,0.5269246110889508,0.3145062982527428,0.7037516170763259,0.36784025223331585,0.6746654360867559
0.30213629398208636,0.6987419204579683,0.16335801905871075,0.8626198083067093,0.9109131210529164,0.4879227053140097,0.839572192513369,0.03864734299516908,1.0,0.8622200181833208,0.696911196911197,0.5543478260869565,0.6259659969088099,0.8515424164524422,0.8639129042587256,0.5656910667604833,0.8612167300380228,0.0023932987634624845,0.9585962060779742,0.2708926261319534,0.6326326852338414,0.19681587448084906
0.030189054667268504,0.29030821179386823,0.2759851090221586,0.1597444089456869,0.6666666666666667,0.8115942028985509,0.8021390374331553,0.4750402576489533,0.9162062615101288,0.9975204562360525,0.7065637065637066,0.08831521739130435,0.2959814528593509,0.2525706940874036,0.7275056035862952,0.4608230080660569,0.17205323193916355,0.22098125249301953,0.6126948822686542,0.19094437257438548,0.6155543878087232,0.5117674203968621
0.9134338397757242,0.4707848533378981,0.3155372991079971,0.10543130990415335,0.6666666666666667,0.18357487922705312,0.8716577540106952,0.9822866344605476,0.9576427255985266,0.4513596164972311,0.17953667953667954,0.5040760869565216,0.6723338485316849,0.7384318766066839,0.8757604867114953,0.9390642255700061,0.12785171102661602,0.8025528520143599,0.41835796317286505,0.5430789133247088,0.497372569626905,0.34679280110752186
0.03795348174194005,0.5703971505366611,0.5069243347123221,0.45686900958466453,0.33333333333333337,0.40579710144927544,0.518716577540107,0.745571658615137,0.1721915285451197,0.8947846929498305,0.7722007722007722,0.0638586956521739,0.07882534775888717,0.8772493573264782,0.9666986871597824,0.30502835468283296,0.40565589353612175,0.8117271639409652,0.9035693663251992,0.5655886157826648,0.1036258539148713,0.8562528841716659
0.5936022546387589,0.20846473476388067,0.5770051304986646,0.04472843450479233,0.6666666666666667,0.46859903381642515,0.518716577540107,0.6634460547504026,0.6519337016574586,0.04620216546822051,0.611969111969112,0.0638586956521739,0.8748068006182381,0.5102827763496144,0.08421389689401218,0.6863743750087371,0.5068916349809887,0.6007179896290384,0.20753223978271554,0.5746442432082793,0.017919075144508682,0.026995846792801113
0.9943700850538123,0.4449272326858727,0.966471286992006,0.26198083067092653,0.33333333333333337,0.23671497584541062,0.3315508021390375,0.8808373590982287,0.44106813996316757,0.8039507397305562,0.027027027027027032,0.06657608695652174,0.7743431221020093,0.5334190231362469,0.5132885046429716,0.053559363103032116,0.9705323193916351,0.2983645791783006,0.7783528304711391,0.05278137128072445,0.8859695218076723,0.7925703737886479
0.16042027986980587,0.19317409345357528,0.290665974295729,0.6038338658146964,0.33333333333333337,0.5265700483091788,0.6524064171122996,0.003220611916264085,0.6519337016574586,0.6346805521117447,0.7586872586872587,0.907608695652174,0.9667697063369397,0.12467866323907456,0.16298430995837337,0.25375227746117257,0.2963403041825095,0.947746310331073,0.1678821189503625,0.8514877102199224,0.15517603783499734,0.17374250115366868
0.8888108503005393,0.9571197903721981,0.8164193966917775,0.19169329073482427,0.33333333333333337,0.00966183574879227,0.823529411764706,0.4347826086956522,0.9677716390423573,0.6689809075130176,0.7548262548262549,0.7934782608695653,0.3585780525502319,0.5719794344473008,0.11591418507845024,0.784033773991976,0.8298479087452472,0.42560829676904666,0.10487820526529655,0.4056921086675291,0.3005780346820809,0.7750346100599907
0.9970458352141789,0.7076471106224478,0.9699599060196501,0.7571884984025559,0.33333333333333337,0.41062801932367154,0.4438502673796792,0.8357487922705314,0.46408839779005523,0.2642367137779982,0.19691119691119693,0.6494565217391304,0.18160741885625967,0.4588688946015425,0.02625680435478707,0.2055563062958114,0.8101235741444868,0.20263262863980833,0.4587993755212899,0.996895213454075,0.3038885969521807,0.49584679280110755
0.6890116058064669,0.374308908029423,0.7187560735664132,0.27476038338658143,0.9540406325195299,0.24154589371980678,0.39037433155080226,0.8228663446054751,0.6878453038674033,0.889577651045541,0.9980694980694982,0.892663043478261,0.9961360123647605,0.18251928020565555,0.32500800512327893,0.10882886073354055,0.43393536121673004,0.02792181890706025,0.8530550268397527,0.18525226390685642,0.7769837099316869,0.14928472542685742
0.9576067330308143,0.14705630619880078,0.9764186162736688,0.5686900958466453,0.33333333333333337,0.6570048309178744,0.12299465240641712,0.49919484702093403,0.01933701657458563,0.2644020166955947,0.14092664092664095,0.06657608695652174,0.2975270479134467,0.8733933161953727,0.6961255203330131,0.09193720497849522,0.6451996197718631,0.7475069804547267,0.0032079385786692783,0.23829236739974127,0.32553862322648464,0.5694508537148131
0.2586672329001449,0.6899523580658807,0.48657718372618125,0.9616613418530352,0.6666666666666667,0.6859903381642513,0.7486631016042782,0.6682769726247988,0.6482504604051564,0.1250516571617489,0.16602316602316602,0.5203804347826088,0.5757341576506956,0.7037275064267353,0.1591418507845021,0.0032292186036541964,0.2017585551330798,0.5277223773434382,0.615304005645972,0.15109961190168178,0.2282186022070416,0.5186894323950162
0.7692692618374474,0.355446767607106,0.7453743342996011,0.25559105431309903,0.33333333333333337,0.15942028985507248,0.12834224598930483,0.8421900161030597,0.345303867403315,0.48855277295644267,0.8378378378378378,0.6399456521739131,0.05641421947449768,0.6805912596401028,0.9536429890700143,0.5416699673350327,0.027804182509505677,0.01755085759872341,0.26946684060822507,0.8300129366106079,0.17109826589595373,0.7401938163359483
0.6578811384856621,0.5378294157052965,0.22359128903309947,0.4185303514376997,0.030027880706748555,0.7874396135265701,0.3572186058515474,0.11111111111111112,0.919889502762431,0.6350111579469377,0.7702702702702703,0.5421195652173914,0.9188562596599691,0.4466580976863753,0.9292347102145374,0.1995964641687209,0.40327946768060846,0.2740327084164339,0.31501956842532985,0.6652005174644243,0.5249080399369418,0.45408398707891096
0.8897849302701291,0.20517654426856588,0.9870300513500108,0.29073482428115016,0.6666666666666667,0.357487922705314,0.35294117647058826,0.5008051529790661,0.9972375690607734,0.35102074551615836,0.019305019305019305,0.08695652173913043,0.14760432766615147,0.20822622107969152,0.48799231508165225,0.5631514936883455,0.9453422053231941,0.9956122856003191,0.08537393870698698,0.8900388098318239,0.27540725170782976,0.973927088140286
0.9207594854006795,0.6269508586082202,0.07411945950042739,0.8210862619808307,0.6666666666666667,0.5893719806763286,0.7433155080213905,0.05958132045088567,0.8922651933701657,0.9017274154888834,0.2548262548262548,0.846467391304348,0.1808346213292118,0.19601542416452444,0.9164265129682998,0.4501055437249247,0.9106463878326997,0.627044276027124,0.28217027737975575,0.16300129366106084,0.4034682080924856,0.981079833871712
0.3339542598180134,0.17772667569742887,0.4909820436298748,0.28115015974440893,0.33333333333333337,0.3719806763285024,0.13903743315508021,0.3977455716586152,0.7209944751381215,0.8930490123150674,0.472972972972973,0.8179347826086957,0.3987635239567234,0.3296915167095116,0.8482228626320846,0.06581455058876158,0.8721482889733841,0.035101715197447265,0.018884065099766947,0.7304010349288486,0.19238045191802425,0.1820489155514536
0.8705906547718041,0.9807051812763662,0.8555828785271711,0.9712460063897762,0.6666666666666667,0.3671497584541063,0.3796791443850268,0.7600644122383253,0.8839779005524862,0.7564261509215638,0.8976833976833977,0.23641304347826086,0.956723338485317,0.49742930591259643,0.09285943003522254,0.3318639534396072,0.8733365019011409,0.32907857997606704,0.8575033683355077,0.21241914618369984,0.6488176563321072,0.10383017997231198
0.36456427739896885,0.0871137991253438,0.2304837316592365,0.2875399361022364,0.33333333333333337,0.7536231884057971,0.7219251336898397,0.2560386473429952,0.6675874769797421,0.40069427225390525,0.44594594594594594,0.8491847826086957,0.9992272024729522,0.062339331619537294,0.16426512968299714,0.579428060185552,0.5753326996197718,0.32628639808536086,0.5378215958425115,0.042690815006468305,0.5317919075144508,0.2817258883248731
0.9750651861443065,0.28708153856535973,0.5323517074272542,0.5750798722044728,0.6666666666666667,0.07246376811594203,0.8770053475935828,0.6231884057971014,0.7044198895027624,0.3997024547483263,0.12162162162162163,0.17391304347826086,0.4459041731066461,0.9447300771208227,0.7601665065642011,0.2530020549572932,0.05537072243346005,0.08216992421220562,0.6890438204409846,0.4895213454075032,0.4951655281135051,0.4471619750807568
0.9014738899052055,0.6797322620413364,0.30210135079869044,0.9840255591054313,0.33333333333333337,0.8260869565217391,0.7914438502673797,0.2528180354267311,0.2440147329650092,0.624431771220762,0.07142857142857144,0.2921195652173913,0.9273570324574963,0.014138817480719811,0.10951008645533143,0.04492481465776342,0.18037072243346014,0.5181491822895892,0.6172929275647469,0.2799482535575679,0.7333683657383081,0.4127826488232579
0.306161798246656,0.0550836717125913,0.042731643477993374,0.6261980830670926,0.6666666666666667,0.004830917874396138,0.983957219251337,0.9742351046698874,0.35911602209944743,0.050500041325729404,0.8011583011583012,0.47282608695652173,0.08191653786707884,0.282133676092545,0.05699647774575729,0.37828455333802424,0.26425855513307994,0.9381731152772235,0.5445796531149084,0.685640362225097,0.5992117708880715,0.15043839409321644
0.2982667019077712,0.2654171734811614,0.44044997107200184,0.5527156549520766,0.33333333333333337,0.9227053140096619,0.8342245989304814,0.06280193236714977,0.2034990791896869,0.8734606165798826,0.333976833976834,0.8831521739130436,0.6777434312210202,0.45437017994858614,0.2955491514569325,0.5534218999734395,0.7214828897338403,0.4627044276027123,0.9448876152184607,0.9404915912031048,0.0974776668418287,0.06252884171665897
0.28706107006248366,0.12639082516257844,0.34009645667666455,0.09584664536741214,0.33333333333333337,0.09178743961352656,0.39037433155080226,0.38647342995169087,0.09208103130755063,0.42259690883544093,0.18725868725868727,0.625,0.16769706336939721,0.865681233933162,0.6413704771053474,0.8834359258724249,0.345532319391635,0.32628639808536086,0.16193673945122863,0.14359637774902978,0.043247503941145585,0.689893862482695
0.30586927728017865,0.4513151527521056,0.9345341766851591,0.5814696485623003,0.6666666666666667,0.7439613526570049,0.25668449197860965,0.16586151368760066,0.7440147329650092,0.347549384246632,0.9266409266409267,0.17255434782608695,0.08037094281298299,0.2744215938303342,0.6900416266410503,0.8956025777831627,0.28517110266159695,0.09493418428400495,0.10981843067644742,0.1875808538163001,0.9536521282186025,0.35002307337332716
0.8946337993870425,0.9751106076342313,0.4098628340133227,0.8817891373801916,0.33333333333333337,0.2222222222222222,0.7433155080213905,0.27053140096618356,0.7209944751381215,0.36118687494834284,0.9536679536679536,0.8057065217391305,0.8570324574961361,0.9183804627249358,0.6359269932756965,0.26076056718685203,0.572480988593156,0.8320702034303948,0.15470818452062698,0.3084087968952135,0.404361534419338,0.43331795108444854
0.3143716887220547,0.7515823722374838,0.06568719191306747,0.13099041533546324,0.6666666666666667,0.7391304347826088,0.6203208556149734,0.6505636070853462,0.5248618784530387,0.7074138358542028,0.31660231660231664,0.2459239130434783,0.947449768160742,0.14138817480719795,0.7809798270893372,0.35948239306999435,0.3999524714828898,0.3909054646988431,0.1944652366389358,0.7539456662354462,0.5038360483447188,0.3244116289801569
0.24041437005535624,0.42529581781342535,0.7082519459800589,0.7220447284345047,0.6666666666666667,0.40096618357487923,0.8021390374331553,0.037037037037037035,0.3499079189686925,0.43400281014959907,0.5675675675675677,0.2907608695652174,0.9095826893353943,0.48200514138817485,0.4812680115273775,0.18334785627414343,0.09505703422053229,0.34264060630235327,0.3610427939006394,0.10659767141009055,0.8325801366263794,0.8114905399169359
0.9762657100092657,0.37402374772242086,0.9302156130146726,0.2044728434504792,0.20808096486012784,0.6086956521739131,0.3101604278074867,0.5587761674718197,0.5276243093922651,0.6284816927018761,0.7972972972972974,0.6222826086956521,0.9621329211746524,0.4550128534704371,0.9061799551713097,0.8269502290275533,0.5420627376425857,0.14599122457120048,0.02996214632477177,0.2388098318240621,0.0019442984760904031,0.5263036455929857
0.7984263262930318,0.9001068631049474,0.9027328891453597,0.7124600638977635,0.33333333333333337,0.2753623188405797,0.251336898395722,0.605475040257649,0.46777163904235725,0.7163401934044136,0.8011583011583012,0.8885869565217391,0.9451313755795983,0.44473007712082263,0.271213576689081,0.05605233850412156,0.7281368821292776,0.03151176705225376,0.9573130306465065,0.8119016817593789,0.5056752496058856,0.42870327641901246
0.0035340096457674975,0.6143091631511983,0.3329653862056597,0.30990415335463256,0.33333333333333337,0.12077294685990339,0.16042780748663105,0.9388083735909823,0.9097605893186004,0.09108190759566907,0.4420849420849421,0.7445652173913044,0.5595054095826895,0.2191516709511568,0.2584053794428434,0.1455757841223096,0.16183460076045628,0.9162345432788193,0.14502021001304555,0.7065976714100906,0.3353652128218603,0.169820027688048
0.7193528604689838,0.6706869606437629,0.4276608693107332,0.08945686900958465,0.86195336380069,0.1497584541062802,0.8288770053475938,0.962962962962963,0.9788213627992632,0.707827093148194,0.21621621621621626,0.5271739130434783,0.6190108191653788,0.397172236503856,0.36151136727505606,0.538543263607685,0.6582699619771865,0.5456721180694057,0.6832695309993797,0.4923673997412677,0.4233841303205466,0.37817258883248733
0.47943146991043206,0.7490408244219023,0.731590199449355,0.7284345047923323,0.33333333333333337,0.3864734299516908,0.31550802139037437,0.639291465378422,0.7541436464088398,0.08678403173816018,0.07142857142857144,0.7445652173913044,0.5726429675425039,0.28406169665809766,0.500160102465578,0.22141815352068706,0.920152091254753,0.19146390107698458,0.553626039906756,0.464941785252264,0.34829217025748826,0.969081679741578
0.6249064526858473,0.9089908617026005,0.25707197631130885,0.35143769968051114,0.823449622675871,0.7342995169082126,0.4438502673796792,0.5475040257648954,0.9088397790055248,0.8786676584841722,0.7413127413127413,0.3682065217391305,0.142967542503864,0.8091259640102829,0.07909061799551714,0.9386308672292558,0.18274714828897345,0.776625448743518,0.7212301375136337,0.4367399741267788,0.9447188649500788,0.6363636363636365
0.7089683661590365,0.5449849642747218,0.3212448569321014,0.27156549520766776,0.6666666666666667,0.5265700483091788,0.7326203208556151,0.27536231884057977,0.26151012891344383,0.42127448549466895,0.6795366795366796,0.4646739130434782,0.46986089644513146,0.9280205655526993,0.5517130963816843,0.8127891967959444,0.5413498098859316,0.11767052253689655,0.9891357813469064,0.5270375161707632,0.42191276931161326,0.4353945546838948
0.5216539759093393,0.49914739948613535,0.12291660256982678,0.9105431309904153,0.33333333333333337,0.019323671497584544,0.8502673796791443,0.41384863123993565,0.4493554327808471,0.30192577898999917,0.9922779922779923,0.4551630434782609,0.8446676970633694,0.4395886889460155,0.7736151136727506,0.217485310084202,0.6891634980988595,0.693657758276825,0.22000042772514375,0.8023285899094437,0.8754072517078298,0.6665897554222429
0.9512841224964957,0.2600439797021824,0.4920093440060513,0.805111821086262,0.33333333333333337,0.7149758454106281,0.6844919786096257,0.998389694041868,0.13812154696132595,0.8740391767914703,0.1776061776061776,0.7160326086956521,0.5795981452859351,0.45758354755784064,0.12776176753121998,0.49139108027380796,0.31463878326996203,0.7770243318707617,0.006886374815543627,0.045019404915912026,0.06437204414083031,0.973927088140286
0.6054627176831151,0.5406668224829768,0.25194147764664926,0.5239616613418531,0.6666666666666667,0.26570048309178745,0.5828877005347595,0.6972624798711755,0.9917127071823203,0.14778080833126706,0.39382239382239387,0.9130434782608697,0.3539412673879444,0.7069408740359898,0.5132885046429716,0.19523026239148572,0.12499999999999997,0.5815715995213403,0.7353236810025876,0.050711513583441156,0.6040987913820285,0.036225196123673295
0.9421877598536506,0.4599483501850868,0.714779693220643,0.8338658146964856,0.33333333333333337,0.3719806763285024,0.9893048128342247,0.5056360708534622,0.09576427255985266,0.9719811554673939,0.055984555984555984,0.3342391304347826,0.22565687789799077,0.07969151670951156,0.49695805315401853,0.2270052142793903,0.28849809885931565,0.3641802951735143,0.9794905793537072,0.2952134540750323,0.3464529689963215,0.023073373327180423
0.3867765674372194,0.8065818949128718,0.09622930485007344,0.4185303514376997,0.33333333333333337,0.6956521739130436,0.27272727272727276,0.5394524959742352,0.8692449355432781,0.7159269361104224,0.9942084942084942,0.9008152173913043,0.17465224111282848,0.602827763496144,0.611911623439001,0.08620569143954185,0.9757604562737643,0.11607499002792186,0.7620778887486901,0.5927554980595083,0.6789280084077773,0.5429164743885555
0.030730292699151836,0.8373997824058149,0.48228788573478243,0.33226837060702874,0.6666666666666667,0.961352657004831,0.3262032085561498,0.892109500805153,0.8241252302025782,0.9160261178609803,0.8378378378378378,0.1671195652173913,0.7279752704791346,0.021850899742930606,0.36183157220621204,0.5426531781941539,0.6326045627376427,0.4124451535700041,0.3741739558159926,0.5984476067270376,0.5304256437204415,0.8610982925703737
0.7150474567009576,0.22478244696347482,0.5734452232783713,0.9488817891373801,0.8735418598490227,0.40579710144927544,0.8716577540106952,0.8599033816425121,0.7863720073664824,0.10777750227291513,0.23166023166023167,0.9551630434782609,0.3794435857805255,0.9601542416452443,0.4181876400896574,0.7004934693364027,0.6364068441064641,0.8121260470682089,0.9167646870121259,0.6721862871927554,0.4728849185496584,0.4441624365482233
0.8150317169941318,0.6624950827335229,0.9023929570267272,0.6613418530351437,0.2643571189147095,0.9710144927536232,0.49732620320855625,0.4734299516908213,0.20718232044198898,0.8225473179601619,0.7741312741312741,0.1589673913043478,0.9544049459041734,0.41966580976863754,0.17803394172270257,0.6811228174815823,0.027091254752851766,0.11328280813721571,0.8994632049445026,0.6204398447606727,0.9865475564897531,0.6675126903553299
0.04213564063576532,0.18074966299236445,0.514597195447461,0.08626198083067092,0.33333333333333337,0.45410628019323673,0.663101604278075,0.15458937198067632,0.9898710865561694,0.7479130506653442,0.28185328185328185,0.6399456521739131,0.22952086553323034,0.6805912596401028,0.1911623439000961,0.9015717394444627,0.19320342205323193,0.992820103709613,0.42036827134883126,0.8507115135834411,0.7147661586967946,0.7826488232579601
